Aqi_val,created
77,2020-08-15T10:00:24.876Z
76,2020-08-15T11:00:24.872Z
92,2020-08-15T12:00:24.910Z
90,2020-08-15T13:00:24.934Z
84,2020-08-15T14:00:24.965Z
91,2020-08-15T15:00:25.038Z
95,2020-08-15T16:00:25.037Z
103,2020-08-15T17:00:25.076Z
101,2020-08-15T18:00:25.113Z
107,2020-08-15T19:00:25.166Z
107,2020-08-15T20:00:25.188Z
108,2020-08-15T21:00:25.202Z
102,2020-08-15T22:00:25.265Z
91,2020-08-15T23:00:25.289Z
89,2020-08-16T00:00:00.103Z
86,2020-08-16T01:00:00.176Z
85,2020-08-16T02:00:00.201Z
79,2020-08-16T03:00:00.250Z
83,2020-08-16T04:00:00.327Z
83,2020-08-16T05:00:00.293Z
84,2020-08-16T06:00:00.323Z
87,2020-08-16T07:00:00.332Z
87,2020-08-16T08:00:00.398Z
86,2020-08-16T09:00:00.402Z
81,2020-08-16T10:00:00.445Z
74,2020-08-16T11:00:00.478Z
72,2020-08-16T12:00:00.513Z
73,2020-08-16T13:00:00.565Z
73,2020-08-16T14:00:00.574Z
82,2020-08-16T15:00:00.635Z
86,2020-08-16T16:00:00.648Z
96,2020-08-16T17:00:00.734Z
98,2020-08-16T18:00:00.742Z
101,2020-08-16T19:00:00.835Z
100,2020-08-16T20:00:00.828Z
98,2020-08-16T21:00:00.864Z
91,2020-08-16T22:00:00.884Z
82,2020-08-16T23:00:00.903Z
79,2020-08-17T00:00:00.921Z
75,2020-08-17T01:00:00.962Z
66,2020-08-17T02:00:00.993Z
67,2020-08-17T03:00:01.033Z
65,2020-08-17T04:00:01.076Z
65,2020-08-17T05:00:29.373Z
68,2020-08-17T06:00:29.373Z
78,2020-08-17T07:00:38.012Z
79,2020-08-17T08:00:37.630Z
78,2020-08-17T09:00:37.637Z
77,2020-08-17T10:00:37.673Z
72,2020-08-17T11:00:46.700Z
82,2020-08-17T12:00:46.696Z
90,2020-08-17T13:00:46.753Z
89,2020-08-17T14:00:46.846Z
91,2020-08-17T15:07:23.795Z
98,2020-08-17T16:01:23.829Z
95,2020-08-17T17:01:23.922Z
76,2020-08-17T22:41:27.689Z
74,2020-08-17T23:01:05.118Z
76,2020-08-18T00:01:05.206Z
70,2020-08-18T01:01:05.231Z
71,2020-08-18T02:01:05.300Z
66,2020-08-18T03:01:05.817Z
64,2020-08-18T04:01:05.786Z
67,2020-08-18T05:01:05.430Z
70,2020-08-18T06:01:05.412Z
81,2020-08-18T07:01:05.467Z
87,2020-08-18T08:01:05.529Z
86,2020-08-18T09:01:05.530Z
93,2020-08-18T10:01:05.526Z
88,2020-08-18T11:01:05.586Z
88,2020-08-18T12:01:05.606Z
99,2020-08-18T13:01:06.085Z
92,2020-08-18T14:01:05.697Z
89,2020-08-18T15:01:05.719Z
93,2020-08-18T16:01:05.754Z
97,2020-08-18T17:01:15.002Z
94,2020-08-18T18:01:15.467Z
109,2020-08-18T19:01:15.050Z
97,2020-08-18T20:01:15.106Z
93,2020-08-18T21:01:15.143Z
91,2020-08-18T22:01:15.102Z
84,2020-08-18T23:01:15.176Z
86,2020-08-19T00:01:15.231Z
77,2020-08-19T01:00:42.042Z
73,2020-08-19T02:00:42.081Z
65,2020-08-19T03:00:42.131Z
58,2020-08-19T04:00:42.156Z
58,2020-08-19T05:00:42.198Z
66,2020-08-19T06:00:42.192Z
73,2020-08-19T07:00:42.246Z
72,2020-08-19T08:00:42.278Z
66,2020-08-19T09:01:02.967Z
65,2020-08-19T10:01:02.988Z
64,2020-08-19T11:01:11.904Z
67,2020-08-19T12:01:11.925Z
64,2020-08-19T13:01:11.985Z
68,2020-08-19T14:01:11.990Z
71,2020-08-19T15:01:22.161Z
72,2020-08-19T16:01:22.168Z
95,2020-08-19T17:05:00.894Z
102,2020-08-19T18:01:00.094Z
107,2020-08-19T19:01:00.452Z
101,2020-08-19T20:01:00.116Z
85,2020-08-19T21:01:00.202Z
80,2020-08-19T22:19:00.207Z
91,2020-08-19T23:01:00.263Z
73,2020-08-20T00:01:00.331Z
64,2020-08-20T01:01:00.287Z
61,2020-08-20T02:01:00.354Z
59,2020-08-20T03:01:00.384Z
58,2020-08-20T04:01:00.403Z
55,2020-08-20T05:01:00.437Z
63,2020-08-20T06:01:00.482Z
78,2020-08-20T07:01:00.492Z
76,2020-08-20T08:01:00.576Z
66,2020-08-20T09:01:00.632Z
69,2020-08-20T10:01:00.612Z
60,2020-08-20T11:01:00.718Z
64,2020-08-20T12:01:00.677Z
69,2020-08-20T13:01:00.720Z
74,2020-08-20T14:01:00.819Z
68,2020-08-20T15:01:00.802Z
71,2020-08-20T16:01:00.829Z
83,2020-08-20T17:05:33.852Z
90,2020-08-20T18:01:33.934Z
95,2020-08-20T19:01:33.933Z
91,2020-08-20T20:01:34.412Z
88,2020-08-20T21:01:34.017Z
76,2020-08-20T22:00:58.205Z
73,2020-08-20T23:00:58.232Z
91,2020-08-21T00:00:58.332Z
71,2020-08-21T01:34:39.286Z
68,2020-08-21T02:00:39.319Z
62,2020-08-21T03:00:39.329Z
68,2020-08-21T04:00:39.379Z
73,2020-08-21T05:00:17.914Z
86,2020-08-21T06:00:17.217Z
90,2020-08-21T07:00:17.224Z
132,2020-08-21T08:00:17.302Z
117,2020-08-21T09:00:17.344Z
92,2020-08-21T10:00:17.327Z
83,2020-08-21T11:00:17.366Z
72,2020-08-21T12:11:56.672Z
92,2020-08-21T13:01:56.737Z
99,2020-08-21T14:01:56.746Z
70,2020-08-21T15:00:54.595Z
85,2020-08-21T22:19:43.811Z
67,2020-08-21T23:01:43.839Z
79,2020-08-22T00:01:43.931Z
63,2020-08-22T01:01:43.931Z
53,2020-08-22T02:01:43.948Z
92,2020-08-22T03:01:44.014Z
43,2020-08-22T04:01:44.018Z
38,2020-08-22T05:01:44.066Z
46,2020-08-22T06:01:44.108Z
65,2020-08-22T07:07:37.864Z
74,2020-08-22T08:01:37.930Z
108,2020-08-22T09:01:37.937Z
116,2020-08-22T10:01:37.998Z
88,2020-08-22T11:01:38.021Z
74,2020-08-22T12:01:38.050Z
69,2020-08-22T13:01:38.096Z
100,2020-08-22T14:01:38.137Z
117,2020-08-22T15:01:38.167Z
121,2020-08-22T16:01:38.659Z
101,2020-08-22T17:01:38.216Z
138,2020-08-22T18:01:44.100Z
98,2020-08-22T19:01:44.166Z
107,2020-08-22T20:01:44.184Z
141,2020-08-22T21:01:53.127Z
153,2020-08-22T22:01:53.149Z
155,2020-08-22T23:01:53.212Z
158,2020-08-23T00:01:53.689Z
161,2020-08-23T01:01:53.245Z
146,2020-08-23T02:01:53.283Z
120,2020-08-23T03:01:53.327Z
109,2020-08-23T04:01:53.381Z
120,2020-08-23T05:01:53.378Z
97,2020-08-23T06:00:24.616Z
90,2020-08-23T07:00:24.634Z
93,2020-08-23T08:15:14.211Z
90,2020-08-23T09:01:14.249Z
81,2020-08-23T10:01:16.088Z
65,2020-08-23T11:01:14.317Z
66,2020-08-23T12:01:14.338Z
71,2020-08-23T13:01:14.357Z
68,2020-08-23T14:01:14.425Z
83,2020-08-23T15:01:14.433Z
91,2020-08-23T16:01:14.482Z
94,2020-08-23T17:01:14.953Z
88,2020-08-23T18:01:14.529Z
77,2020-08-23T19:01:14.585Z
72,2020-08-23T20:01:14.603Z
72,2020-08-23T21:01:14.657Z
79,2020-08-23T22:01:14.656Z
57,2020-08-23T23:01:14.733Z
53,2020-08-24T00:01:14.725Z
46,2020-08-24T01:01:14.803Z
45,2020-08-24T02:01:14.804Z
49,2020-08-24T03:01:14.837Z
48,2020-08-24T04:01:14.888Z
46,2020-08-24T05:01:14.887Z
54,2020-08-24T06:01:14.941Z
61,2020-08-24T07:01:15.438Z
60,2020-08-24T08:01:15.038Z
58,2020-08-24T09:01:15.041Z
55,2020-08-24T10:01:15.073Z
59,2020-08-24T11:01:15.134Z
66,2020-08-24T12:01:15.155Z
61,2020-08-24T13:01:15.164Z
53,2020-08-24T14:01:15.195Z
49,2020-08-24T15:01:15.233Z
64,2020-08-24T16:01:15.278Z
108,2020-08-24T17:01:15.307Z
137,2020-08-24T18:01:15.335Z
117,2020-08-24T19:01:15.385Z
73,2020-08-24T20:01:15.409Z
76,2020-08-24T21:01:15.455Z
71,2020-08-24T22:01:15.469Z
62,2020-08-24T23:01:15.525Z
60,2020-08-25T00:01:15.556Z
52,2020-08-25T01:01:15.591Z
54,2020-08-25T02:01:15.619Z
56,2020-08-25T03:01:15.643Z
54,2020-08-25T04:01:15.714Z
55,2020-08-25T05:01:15.738Z
59,2020-08-25T06:01:15.745Z
79,2020-08-25T07:01:25.531Z
72,2020-08-25T08:01:25.530Z
70,2020-08-25T09:01:25.599Z
70,2020-08-25T10:01:25.657Z
65,2020-08-25T11:01:25.656Z
95,2020-08-25T13:49:54.992Z
126,2020-08-25T14:01:55.007Z
62,2020-08-25T15:30:49.778Z
64,2020-08-25T16:00:49.812Z
71,2020-08-25T17:00:49.852Z
78,2020-08-25T18:00:58.717Z
111,2020-08-25T19:00:58.786Z
118,2020-08-25T20:00:58.821Z
137,2020-08-25T21:00:58.818Z
127,2020-08-25T22:00:58.856Z
92,2020-08-25T23:00:58.886Z
80,2020-08-26T00:00:58.967Z
72,2020-08-26T01:00:58.972Z
75,2020-08-26T02:00:58.984Z
64,2020-08-26T03:00:59.036Z
70,2020-08-26T04:00:59.070Z
59,2020-08-26T05:00:59.096Z
57,2020-08-26T06:00:59.113Z
71,2020-08-26T07:01:10.007Z
127,2020-08-26T08:01:10.011Z
117,2020-08-26T09:01:10.037Z
84,2020-08-26T10:01:10.103Z
71,2020-08-26T11:01:10.156Z
73,2020-08-26T12:01:10.183Z
70,2020-08-26T13:01:10.172Z
70,2020-08-26T14:01:10.197Z
61,2020-08-26T15:01:10.277Z
66,2020-08-26T16:01:10.310Z
73,2020-08-26T17:01:10.332Z
84,2020-08-26T18:01:10.337Z
106,2020-08-26T19:00:49.862Z
74,2020-08-26T20:00:49.903Z
98,2020-08-26T21:00:49.966Z
104,2020-08-26T22:00:57.282Z
80,2020-08-26T23:00:39.841Z
69,2020-08-27T00:00:39.898Z
70,2020-08-27T01:00:39.939Z
106,2020-08-27T02:00:48.882Z
72,2020-08-27T03:00:48.889Z
77,2020-08-27T04:00:48.894Z
129,2020-08-27T05:00:48.957Z
139,2020-08-27T06:00:49.014Z
136,2020-08-27T07:00:49.034Z
137,2020-08-27T08:00:49.063Z
120,2020-08-27T09:00:49.071Z
99,2020-08-27T10:00:49.124Z
120,2020-08-27T11:00:49.218Z
140,2020-08-27T12:00:49.207Z
78,2020-08-27T15:21:56.988Z
84,2020-08-27T16:01:57.016Z
85,2020-08-27T17:01:57.061Z
72,2020-08-27T18:01:57.057Z
16,2020-08-27T19:01:57.085Z
81,2020-08-27T23:35:59.391Z
85,2020-08-28T00:01:59.386Z
71,2020-08-28T09:58:08.767Z
73,2020-08-28T10:00:15.945Z
80,2020-08-28T16:22:45.858Z
81,2020-08-28T17:00:33.586Z
69,2020-08-29T04:12:02.640Z
71,2020-08-29T05:00:13.704Z
88,2020-08-29T21:43:09.696Z
92,2020-08-30T02:41:54.057Z
95,2020-08-30T03:38:29.810Z
89,2020-08-30T04:00:20.214Z
81,2020-08-30T05:09:02.781Z
81,2020-08-30T06:06:47.096Z
77,2020-08-30T07:00:36.104Z
72,2020-08-30T08:00:50.594Z
68,2020-08-30T09:01:26.215Z
76,2020-08-30T10:00:01.651Z
72,2020-08-30T11:01:39.386Z
67,2020-08-30T12:01:40.083Z
67,2020-08-30T13:01:50.935Z
71,2020-08-30T14:01:52.907Z
65,2020-08-30T15:11:05.647Z
64,2020-08-30T16:07:05.954Z
68,2020-08-30T17:24:24.762Z
74,2020-08-30T18:01:25.838Z
74,2020-08-30T19:01:48.374Z
79,2020-08-30T20:01:28.647Z
84,2020-08-30T21:02:29.118Z
71,2020-08-30T23:45:04.473Z
72,2020-08-31T00:01:06.370Z
64,2020-08-31T01:01:03.311Z
62,2020-08-31T02:01:03.302Z
61,2020-08-31T03:01:03.331Z
61,2020-08-31T04:01:11.551Z
66,2020-08-31T05:01:24.128Z
72,2020-08-31T06:01:24.149Z
83,2020-08-31T07:01:24.205Z
85,2020-08-31T08:01:01.536Z
81,2020-08-31T09:01:01.535Z
86,2020-08-31T10:01:01.552Z
88,2020-08-31T11:01:01.581Z
86,2020-08-31T12:01:02.075Z
86,2020-08-31T13:01:01.687Z
89,2020-08-31T14:01:01.707Z
99,2020-08-31T15:01:01.734Z
92,2020-08-31T16:01:01.801Z
102,2020-08-31T17:01:01.853Z
99,2020-08-31T18:01:01.927Z
99,2020-08-31T19:01:01.951Z
100,2020-08-31T20:01:42.301Z
94,2020-08-31T21:01:42.338Z
91,2020-08-31T22:01:42.367Z
85,2020-08-31T23:01:42.446Z
84,2020-09-01T00:01:42.454Z
75,2020-09-01T01:03:04.264Z
75,2020-09-01T02:01:42.498Z
72,2020-09-01T03:01:42.535Z
67,2020-09-01T04:01:42.611Z
67,2020-09-01T05:01:42.629Z
81,2020-09-01T06:01:42.628Z
91,2020-09-01T07:01:42.672Z
86,2020-09-01T08:01:42.770Z
85,2020-09-01T09:01:42.744Z
79,2020-09-01T10:01:42.823Z
82,2020-09-01T11:01:42.823Z
89,2020-09-01T12:01:42.834Z
86,2020-09-01T13:01:42.881Z
86,2020-09-01T14:01:42.913Z
94,2020-09-01T15:01:42.975Z
89,2020-09-01T16:01:42.985Z
91,2020-09-01T17:01:43.010Z
87,2020-09-01T18:01:43.049Z
89,2020-09-01T19:00:46.806Z
88,2020-09-01T20:00:46.885Z
95,2020-09-01T21:00:46.876Z
92,2020-09-01T22:00:46.869Z
88,2020-09-01T23:00:46.900Z
73,2020-09-02T00:00:46.973Z
63,2020-09-02T01:00:47.000Z
59,2020-09-02T02:00:46.998Z
58,2020-09-02T03:00:47.035Z
59,2020-09-02T04:00:47.096Z
60,2020-09-02T05:00:47.130Z
68,2020-09-02T06:00:47.166Z
78,2020-09-02T07:00:47.204Z
73,2020-09-02T08:00:47.691Z
68,2020-09-02T09:00:47.245Z
70,2020-09-02T10:00:47.278Z
73,2020-09-02T11:00:22.137Z
67,2020-09-02T12:00:22.147Z
68,2020-09-02T13:00:22.196Z
74,2020-09-02T14:00:22.203Z
77,2020-09-02T15:00:22.252Z
76,2020-09-02T16:00:22.262Z
97,2020-09-02T17:00:22.304Z
100,2020-09-02T18:00:22.360Z
103,2020-09-02T19:00:22.383Z
97,2020-09-02T20:00:22.433Z
86,2020-09-02T21:00:22.493Z
81,2020-09-02T22:00:22.493Z
77,2020-09-02T23:00:22.533Z
69,2020-09-03T00:00:22.568Z
68,2020-09-03T01:00:22.591Z
66,2020-09-03T02:00:22.626Z
68,2020-09-03T03:00:22.706Z
86,2020-09-03T04:00:22.681Z
89,2020-09-03T05:00:22.805Z
78,2020-09-03T06:00:22.768Z
88,2020-09-03T07:00:22.806Z
92,2020-09-03T08:00:22.835Z
95,2020-09-03T09:00:22.885Z
95,2020-09-03T10:00:22.918Z
109,2020-09-03T11:00:22.968Z
95,2020-09-03T12:00:22.952Z
90,2020-09-03T13:00:22.990Z
89,2020-09-03T14:00:23.040Z
83,2020-09-03T15:00:23.520Z
94,2020-09-03T16:00:23.133Z
102,2020-09-03T17:00:23.154Z
106,2020-09-03T18:00:23.170Z
107,2020-09-03T19:01:50.303Z
91,2020-09-03T20:01:50.335Z
94,2020-09-03T21:01:13.544Z
88,2020-09-03T22:01:13.604Z
74,2020-09-03T23:01:13.677Z
67,2020-09-04T00:01:13.691Z
62,2020-09-04T01:01:13.687Z
74,2020-09-04T02:01:13.709Z
71,2020-09-04T03:01:13.761Z
75,2020-09-04T04:01:13.809Z
77,2020-09-04T05:01:13.815Z
69,2020-09-04T06:01:13.875Z
82,2020-09-04T07:01:13.904Z
89,2020-09-04T08:01:13.936Z
81,2020-09-04T09:01:13.966Z
80,2020-09-04T10:01:14.020Z
81,2020-09-04T11:01:14.034Z
79,2020-09-04T12:01:14.065Z
82,2020-09-04T13:01:14.072Z
76,2020-09-04T14:01:14.165Z
91,2020-09-04T15:01:14.176Z
93,2020-09-04T16:01:14.217Z
107,2020-09-04T17:01:14.246Z
121,2020-09-04T18:01:14.260Z
106,2020-09-04T19:01:14.300Z
111,2020-09-04T20:01:14.328Z
99,2020-09-04T21:01:14.361Z
93,2020-09-04T22:01:14.414Z
84,2020-09-04T23:01:14.491Z
72,2020-09-05T00:01:14.525Z
65,2020-09-05T01:01:14.544Z
66,2020-09-05T02:01:14.565Z
73,2020-09-05T03:01:14.572Z
79,2020-09-05T04:01:14.643Z
77,2020-09-05T05:01:14.659Z
78,2020-09-05T06:01:14.659Z
90,2020-09-05T07:01:14.700Z
84,2020-09-05T08:01:14.721Z
84,2020-09-05T09:01:14.755Z
83,2020-09-05T10:01:14.803Z
82,2020-09-05T11:01:14.830Z
83,2020-09-05T12:01:14.871Z
82,2020-09-05T13:01:15.984Z
83,2020-09-05T14:01:14.964Z
84,2020-09-05T15:01:14.969Z
82,2020-09-05T16:01:14.998Z
89,2020-09-05T17:01:15.043Z
99,2020-09-05T18:01:24.836Z
98,2020-09-05T19:00:57.770Z
103,2020-09-05T20:00:57.843Z
96,2020-09-05T21:00:57.849Z
92,2020-09-05T22:00:57.895Z
84,2020-09-05T23:00:57.921Z
79,2020-09-06T00:00:57.941Z
79,2020-09-06T01:00:58.008Z
77,2020-09-06T02:00:58.048Z
76,2020-09-06T03:00:58.035Z
71,2020-09-06T04:00:58.071Z
70,2020-09-06T05:00:58.136Z
75,2020-09-06T06:00:58.207Z
81,2020-09-06T07:00:58.179Z
93,2020-09-09T14:20:11.779Z
88,2020-09-09T15:00:11.343Z
94,2020-09-09T16:00:11.393Z
98,2020-09-09T17:00:11.459Z
103,2020-09-09T18:00:11.452Z
103,2020-09-09T19:00:11.941Z
91,2020-09-09T20:01:40.201Z
81,2020-09-09T21:01:39.824Z
76,2020-09-09T22:01:39.816Z
70,2020-09-09T23:01:39.838Z
71,2020-09-10T00:01:39.883Z
66,2020-09-10T01:01:39.923Z
65,2020-09-10T02:01:39.966Z
72,2020-09-10T03:01:40.026Z
66,2020-09-10T04:05:24.301Z
65,2020-09-10T05:01:24.337Z
80,2020-09-10T06:01:24.360Z
99,2020-09-10T07:01:24.416Z
84,2020-09-10T08:01:24.419Z
82,2020-09-10T09:01:24.472Z
84,2020-09-10T10:01:24.486Z
80,2020-09-10T11:01:24.970Z
73,2020-09-10T12:01:24.576Z
68,2020-09-10T13:01:24.594Z
74,2020-09-10T14:01:24.650Z
70,2020-09-10T15:00:35.931Z
87,2020-09-10T16:00:35.928Z
95,2020-09-10T17:01:08.446Z
100,2020-09-10T18:01:08.490Z
92,2020-09-10T19:01:08.524Z
88,2020-09-10T20:01:08.549Z
92,2020-09-10T21:01:08.596Z
83,2020-09-10T22:01:18.113Z
80,2020-09-10T23:01:18.158Z
69,2020-09-11T00:01:18.188Z
67,2020-09-11T01:01:18.304Z
68,2020-09-11T02:01:18.195Z
68,2020-09-11T03:01:18.253Z
65,2020-09-11T04:01:18.293Z
66,2020-09-11T05:01:18.317Z
69,2020-09-11T06:01:18.424Z
89,2020-09-11T07:00:53.084Z
80,2020-09-11T08:00:53.146Z
80,2020-09-11T09:00:53.206Z
73,2020-09-11T10:00:53.224Z
69,2020-09-11T11:00:53.277Z
79,2020-09-11T12:00:53.282Z
76,2020-09-11T13:00:53.781Z
75,2020-09-11T14:00:53.368Z
82,2020-09-11T15:00:53.374Z
87,2020-09-11T16:00:53.386Z
89,2020-09-11T17:00:53.428Z
103,2020-09-11T18:00:53.495Z
96,2020-09-11T19:00:53.516Z
94,2020-09-11T20:00:53.533Z
91,2020-09-11T21:00:53.561Z
84,2020-09-11T22:00:53.591Z
77,2020-09-11T23:00:53.666Z
78,2020-09-12T00:00:53.653Z
71,2020-09-12T01:00:53.684Z
70,2020-09-12T02:00:53.720Z
67,2020-09-12T03:00:08.647Z
66,2020-09-12T04:00:08.729Z
66,2020-09-12T05:00:08.687Z
78,2020-09-12T06:00:08.740Z
87,2020-09-12T07:00:08.765Z
103,2020-09-12T08:00:08.823Z
115,2020-09-12T09:00:08.851Z
117,2020-09-12T10:00:08.905Z
113,2020-09-12T11:00:09.377Z
117,2020-09-12T12:00:08.940Z
108,2020-09-12T13:00:08.955Z
101,2020-09-12T14:00:08.978Z
107,2020-09-12T15:00:09.057Z
103,2020-09-12T16:00:09.047Z
104,2020-09-12T17:00:09.083Z
122,2020-09-12T18:00:09.169Z
120,2020-09-12T19:00:09.216Z
123,2020-09-12T20:00:09.209Z
133,2020-09-12T21:00:09.240Z
116,2020-09-12T22:00:09.255Z
112,2020-09-12T23:00:09.293Z
89,2020-09-13T00:00:09.378Z
98,2020-09-13T01:00:09.409Z
109,2020-09-13T02:00:09.404Z
98,2020-09-13T03:00:09.458Z
103,2020-09-13T04:00:09.463Z
145,2020-09-13T05:00:09.495Z
151,2020-09-13T06:00:09.563Z
131,2020-09-13T07:00:09.601Z
149,2020-09-13T08:00:09.615Z
129,2020-09-13T09:00:09.637Z
115,2020-09-13T10:00:09.677Z
102,2020-09-13T11:00:09.707Z
97,2020-09-13T12:00:09.754Z
92,2020-09-13T13:00:09.810Z
89,2020-09-13T14:01:50.245Z
107,2020-09-13T15:01:50.276Z
119,2020-09-13T16:01:50.326Z
126,2020-09-13T17:01:50.383Z
129,2020-09-13T18:01:50.397Z
126,2020-09-13T19:01:50.430Z
122,2020-09-13T20:01:57.760Z
108,2020-09-13T21:01:57.877Z
119,2020-09-13T22:01:57.857Z
136,2020-09-13T23:01:57.862Z
168,2020-09-14T00:01:57.884Z
142,2020-09-14T01:01:57.917Z
147,2020-09-14T02:01:57.948Z
138,2020-09-14T03:01:57.988Z
131,2020-09-14T04:01:58.056Z
124,2020-09-14T05:01:58.082Z
127,2020-09-14T06:01:58.100Z
142,2020-09-14T07:01:58.184Z
144,2020-09-14T08:01:58.163Z
136,2020-09-14T09:01:58.201Z
137,2020-09-14T10:01:58.265Z
155,2020-09-14T11:01:58.290Z
147,2020-09-14T12:01:58.343Z
133,2020-09-14T13:01:58.316Z
122,2020-09-14T14:01:58.372Z
120,2020-09-14T15:01:58.398Z
127,2020-09-14T16:01:58.459Z
116,2020-09-14T17:01:33.370Z
89,2020-09-14T18:01:33.404Z
97,2020-09-14T19:01:33.430Z
99,2020-09-14T20:01:33.463Z
139,2020-09-14T21:01:33.478Z
148,2020-09-14T22:01:33.497Z
106,2020-09-14T23:01:33.586Z
133,2020-09-15T00:01:33.557Z
130,2020-09-15T01:01:33.591Z
105,2020-09-15T02:01:33.662Z
124,2020-09-15T03:01:33.691Z
152,2020-09-15T04:01:33.699Z
127,2020-09-15T05:01:33.759Z
141,2020-09-15T06:01:33.785Z
161,2020-09-15T07:01:33.800Z
146,2020-09-15T08:01:33.856Z
130,2020-09-15T09:01:33.880Z
114,2020-09-15T10:01:33.894Z
94,2020-09-15T11:01:33.927Z
100,2020-09-15T12:01:33.968Z
97,2020-09-15T13:01:34.045Z
91,2020-09-15T14:01:34.022Z
93,2020-09-15T15:01:34.087Z
97,2020-09-15T16:01:34.101Z
102,2020-09-15T17:01:34.168Z
100,2020-09-15T18:01:34.166Z
98,2020-09-15T19:01:34.235Z
90,2020-09-15T20:01:34.254Z
91,2020-09-15T21:01:34.765Z
80,2020-09-15T22:01:34.327Z
79,2020-09-15T23:01:34.343Z
74,2020-09-16T00:01:34.372Z
73,2020-09-16T01:01:34.435Z
63,2020-09-16T02:01:34.452Z
64,2020-09-16T03:01:34.497Z
59,2020-09-16T04:01:34.526Z
65,2020-09-16T05:01:34.543Z
69,2020-09-16T06:01:34.580Z
83,2020-09-16T07:01:34.605Z
83,2020-09-16T08:01:34.650Z
81,2020-09-16T09:01:34.668Z
85,2020-09-16T10:01:34.718Z
83,2020-09-16T11:01:34.772Z
90,2020-09-16T12:00:24.798Z
106,2020-09-16T13:00:24.816Z
107,2020-09-16T14:00:24.889Z
102,2020-09-16T15:01:11.607Z
110,2020-09-16T16:01:11.619Z
102,2020-09-16T17:05:34.242Z
108,2020-09-16T18:01:34.378Z
111,2020-09-16T19:01:34.334Z
104,2020-09-16T20:01:34.358Z
109,2020-09-16T21:01:34.422Z
106,2020-09-16T22:01:34.437Z
98,2020-09-16T23:01:34.423Z
88,2020-09-17T00:01:34.465Z
82,2020-09-17T01:01:34.552Z
75,2020-09-17T02:01:34.539Z
85,2020-09-17T03:01:34.598Z
75,2020-09-17T04:01:34.630Z
89,2020-09-17T05:01:34.652Z
91,2020-09-17T06:01:34.668Z
88,2020-09-17T07:01:34.712Z
86,2020-09-17T08:01:34.758Z
88,2020-09-17T09:01:34.823Z
81,2020-09-17T10:01:34.809Z
67,2020-09-17T11:01:34.849Z
77,2020-09-17T12:07:10.573Z
73,2020-09-17T13:01:10.633Z
78,2020-09-17T14:01:10.648Z
79,2020-09-17T15:01:10.672Z
95,2020-09-17T16:01:10.739Z
103,2020-09-17T17:01:10.754Z
101,2020-09-17T18:01:10.784Z
103,2020-09-17T19:01:10.803Z
92,2020-09-17T20:01:10.842Z
88,2020-09-17T21:01:10.918Z
78,2020-09-17T22:01:10.981Z
74,2020-09-17T23:01:10.956Z
81,2020-09-18T00:00:08.770Z
74,2020-09-18T01:00:08.833Z
94,2020-09-18T02:00:08.897Z
67,2020-09-18T03:00:09.006Z
81,2020-09-18T04:00:08.912Z
65,2020-09-18T05:00:08.989Z
72,2020-09-18T06:00:08.974Z
85,2020-09-18T07:00:09.084Z
83,2020-09-18T08:00:09.055Z
73,2020-09-18T09:00:09.119Z
76,2020-09-18T10:00:09.140Z
80,2020-09-18T11:00:09.169Z
83,2020-09-18T12:00:09.174Z
79,2020-09-18T13:00:09.224Z
77,2020-09-18T14:00:09.265Z
86,2020-09-18T15:00:09.300Z
87,2020-09-18T16:00:09.343Z
85,2020-09-18T17:00:09.369Z
99,2020-09-18T18:00:09.369Z
105,2020-09-18T19:00:09.478Z
107,2020-09-18T20:00:09.594Z
106,2020-09-18T21:00:09.509Z
94,2020-09-18T22:00:09.508Z
83,2020-09-18T23:00:09.570Z
79,2020-09-19T00:00:09.618Z
68,2020-09-19T01:00:09.657Z
78,2020-09-19T02:00:09.649Z
70,2020-09-19T03:00:10.088Z
69,2020-09-19T04:00:09.724Z
58,2020-09-19T05:00:09.795Z
64,2020-09-19T06:00:09.805Z
72,2020-09-19T07:00:09.819Z
92,2020-09-19T08:00:09.880Z
95,2020-09-19T09:00:09.881Z
82,2020-09-19T10:00:09.946Z
87,2020-09-19T11:00:10.011Z
84,2020-09-19T12:00:09.985Z
90,2020-09-19T13:00:10.071Z
89,2020-09-19T14:00:10.085Z
85,2020-09-19T15:00:10.092Z
89,2020-09-19T16:00:10.139Z
90,2020-09-19T17:00:10.163Z
96,2020-09-19T18:00:10.219Z
97,2020-09-19T19:00:10.273Z
115,2020-09-19T20:00:10.339Z
115,2020-09-19T21:00:10.333Z
111,2020-09-19T22:00:10.388Z
105,2020-09-19T23:00:10.404Z
105,2020-09-20T00:00:10.417Z
77,2020-09-20T01:00:10.913Z
96,2020-09-20T02:29:24.154Z
128,2020-09-20T03:01:24.162Z
98,2020-09-20T04:01:24.237Z
83,2020-09-20T05:01:24.254Z
94,2020-09-20T06:01:24.322Z
99,2020-09-20T07:01:24.324Z
99,2020-09-20T08:01:24.344Z
91,2020-09-20T09:01:24.833Z
75,2020-09-20T10:01:24.414Z
77,2020-09-20T11:01:24.511Z
85,2020-09-20T12:01:26.124Z
87,2020-09-20T13:01:24.540Z
86,2020-09-20T14:01:24.602Z
86,2020-09-20T15:01:25.032Z
87,2020-09-20T16:01:24.624Z
90,2020-09-20T17:01:24.667Z
101,2020-09-20T18:01:24.688Z
